User_id,Merchant_id,Date_received,Probability
5135235,1300,2016-07-27,1e-06
5135235,450,2016-07-23,0.0
5135235,760,2016-07-21,1e-06
5135235,5138,2016-07-06,0.0
5399427,5717,2016-07-04,1e-06
5399427,760,2016-07-29,1e-06
5399427,3621,2016-07-04,0.0
6723459,5138,2016-07-28,0.0
5159811,1469,2016-07-15,0.0
4904835,2050,2016-07-17,1e-06
4904835,760,2016-07-27,2e-06
4904835,5717,2016-07-17,1e-06
4904835,6106,2016-07-10,6e-06
4904835,6106,2016-07-11,7.9e-05
5992323,760,2016-07-28,4e-06
6551427,5290,2016-07-27,1e-06
6551427,760,2016-07-15,1e-06
5516163,760,2016-07-15,1e-06
4732803,5202,2016-07-24,3e-06
4732803,7344,2016-07-04,0.0
6059907,760,2016-07-05,0.0
6059907,450,2016-07-25,1e-06
5580675,6901,2016-07-29,1e-06
5620611,760,2016-07-26,1e-06
5620611,450,2016-07-29,1e-06
7193475,2087,2016-07-29,2e-06
5383047,3621,2016-07-11,1e-06
5917575,450,2016-07-21,1e-06
4888455,760,2016-07-28,1e-06
7008135,5939,2016-07-23,3e-06
7008135,5939,2016-07-14,1e-06
7008135,5939,2016-07-30,3e-06
7008135,649,2016-07-25,1e-06
6495111,3939,2016-07-28,1e-06
5447559,5138,2016-07-16,0.0
4409223,760,2016-07-25,2e-06
6283143,760,2016-07-27,1e-06
5512071,760,2016-07-04,0.0
5512071,2050,2016-07-06,0.0
5512071,450,2016-07-05,0.0
4246407,760,2016-07-26,1e-06
4246407,450,2016-07-06,1e-06
7155591,5717,2016-07-28,1e-06
5336967,7555,2016-07-01,7e-06
4559751,5138,2016-07-05,0.0
4559751,4515,2016-07-04,1e-06
4559751,2852,2016-07-07,1e-06
4559751,450,2016-07-29,2e-06
4559751,760,2016-07-26,1e-06
4559751,2852,2016-07-07,1e-06
5871495,915,2016-07-19,2e-06
6135687,5717,2016-07-03,0.0
6154119,7422,2016-07-04,8e-06
5904267,450,2016-07-15,1e-06
6438795,6901,2016-07-28,1e-06
7240587,5717,2016-07-05,0.0
5237643,649,2016-07-14,3e-06
4217739,2050,2016-07-24,0.0
6856587,760,2016-07-28,2e-06
5305227,2050,2016-07-01,0.0
4801419,2616,2016-07-26,3.5e-05
6377355,2987,2016-07-27,1e-06
5900175,760,2016-07-18,1e-06
5900175,450,2016-07-27,1e-06
7218063,760,2016-07-23,0.0
5924751,760,2016-07-10,0.0
5688207,3046,2016-07-30,4e-06
5706639,8422,2016-07-18,1e-06
4665231,450,2016-07-05,1e-06
6271887,760,2016-07-28,2e-06
6271887,1905,2016-07-22,2.4e-05
4708239,4883,2016-07-27,0.000761
4493199,760,2016-07-03,0.0
6087567,1300,2016-07-03,0.0
6625167,4220,2016-07-17,0.0
6625167,450,2016-07-21,2e-06
6625167,4220,2016-07-17,0.0
6625167,4220,2016-07-17,0.0
5614479,5138,2016-07-09,0.0
5614479,1300,2016-07-25,1e-06
5371791,2519,2016-07-19,0.0
6753171,760,2016-07-04,0.0
6753171,2050,2016-07-04,0.0
6753171,2050,2016-07-09,2e-06
4403091,450,2016-07-17,1e-06
4403091,760,2016-07-23,1e-06
6857619,1300,2016-07-17,0.0
4240275,760,2016-07-17,0.0
7174035,760,2016-07-27,3e-06
7174035,450,2016-07-13,3.5e-05
7174035,450,2016-07-02,5e-06
5610387,8366,2016-07-06,1e-06
5610387,8366,2016-07-13,5e-06
6242199,5138,2016-07-31,0.0
4933527,3112,2016-07-14,5e-06
6011799,1300,2016-07-12,0.0
6011799,7354,2016-07-27,1e-06
6011799,5138,2016-07-04,0.0
6807447,8678,2016-07-16,5e-06
4478871,2436,2016-07-27,1.1e-05
6607767,760,2016-07-03,0.0
4792215,760,2016-07-28,1e-06
6653847,2436,2016-07-18,1.1e-05
7197591,5717,2016-07-12,0.0
7197591,3621,2016-07-11,0.0
5666715,6963,2016-07-16,1e-06
7301019,2813,2016-07-15,0.0
5239707,760,2016-07-24,0.0
5774235,760,2016-07-26,1e-06
6059931,1300,2016-07-06,0.0
6087579,5138,2016-07-06,0.0
6087579,450,2016-07-20,0.0
6907803,414,2016-07-07,1.4e-05
6907803,414,2016-07-07,1.4e-05
6646683,760,2016-07-05,0.0
5407647,6503,2016-07-12,2e-06
6243231,760,2016-07-24,0.0
7029663,5717,2016-07-04,0.0
7029663,2756,2016-07-29,1e-06
7029663,3621,2016-07-05,0.0
7029663,5032,2016-07-19,0.0
7029663,5032,2016-07-28,2e-06
7029663,5032,2016-07-19,0.0
7029663,2756,2016-07-26,0.0
4934559,450,2016-07-01,1e-06
4934559,760,2016-07-23,0.0
6258591,6230,2016-07-16,1e-06
6258591,450,2016-07-16,0.0
4482975,450,2016-07-01,0.0
6581151,3554,2016-07-20,1e-06
5588895,450,2016-07-03,0.0
4556703,760,2016-07-15,0.0
6135711,760,2016-07-11,0.0
6135711,450,2016-07-07,0.0
4317087,760,2016-07-29,3e-06
6415263,5717,2016-07-03,0.0
6415263,2423,2016-07-18,1e-06
6415263,2423,2016-07-18,2e-06
6718371,760,2016-07-25,2e-06
5271459,760,2016-07-28,1e-06
4488099,5077,2016-07-07,1e-06
6850467,760,2016-07-26,2e-06
4494243,8653,2016-07-26,1e-05
5544867,760,2016-07-28,2e-06
5587875,760,2016-07-25,3.6e-05
5587875,450,2016-07-13,1e-06
5624739,3621,2016-07-02,1.8e-05
6936483,450,2016-07-25,1e-06
4580259,5717,2016-07-29,3e-06
6156195,760,2016-07-12,1e-06
5129127,760,2016-07-25,0.0
6984615,450,2016-07-10,0.0
6984615,7717,2016-07-29,4e-06
6238119,760,2016-07-26,1e-06
7297959,760,2016-07-29,1e-06
5992359,8086,2016-07-14,0.0
6004647,5717,2016-07-02,0.0
4723623,450,2016-07-23,0.0
4723623,3251,2016-07-16,4e-06
6056871,760,2016-07-29,1e-06
5814183,760,2016-07-04,0.0
6345639,6362,2016-07-30,0.0
6345639,760,2016-07-18,2e-06
6084519,1469,2016-07-30,0.0
5647275,7422,2016-07-16,0.035455
5647275,7422,2016-07-26,0.858806
5647275,760,2016-07-12,1e-06
5392299,6901,2016-07-28,1e-06
5926827,5183,2016-07-30,0.0
5926827,5183,2016-07-30,0.0
6194091,8286,2016-07-15,0.000196
4636587,2436,2016-07-27,3e-06
5951403,3621,2016-07-22,0.0
5951403,5717,2016-07-25,1e-06
5951403,7422,2016-07-29,3.4e-05
5951403,7422,2016-07-25,2.3e-05
4940715,450,2016-07-10,0.0
6252459,5717,2016-07-02,0.0
6252459,6504,2016-07-30,1e-06
5223339,760,2016-07-23,0.0
7063467,760,2016-07-25,1e-06
6283179,760,2016-07-23,0.0
5244843,1300,2016-07-01,0.0
5244843,5138,2016-07-12,0.0
5278635,3621,2016-07-01,0.0
5278635,5717,2016-07-01,0.0
6642603,6485,2016-07-30,2e-06
5877675,1469,2016-07-25,2e-06
5877675,760,2016-07-07,1e-06
4862895,2436,2016-07-24,0.036893
4862895,2436,2016-07-16,0.000718
4862895,2436,2016-07-20,0.204984
7268271,1735,2016-07-02,0.0
7268271,760,2016-07-17,1e-06
4386735,760,2016-07-02,0.0
5099439,6582,2016-07-08,2e-06
4847535,2378,2016-07-17,1e-06
4354995,760,2016-07-12,1e-06
4652979,760,2016-07-14,0.0
7015347,760,2016-07-06,1e-06
7015347,2050,2016-07-06,8e-06
7015347,2050,2016-07-06,1.2e-05
7015347,2050,2016-07-05,1e-06
4686771,760,2016-07-20,1e-06
5488563,2436,2016-07-28,2e-06
4987827,5138,2016-07-11,0.0
7356339,760,2016-07-24,0.0
4232115,760,2016-07-10,0.0
6336435,760,2016-07-21,2e-06
6609843,760,2016-07-24,1e-06
4278195,451,2016-07-30,0.0
4308915,5717,2016-07-02,0.0
4315059,5138,2016-07-23,0.0
4315059,1300,2016-07-25,1e-06
4315059,450,2016-07-23,0.0
4315059,760,2016-07-01,0.0
4326327,7717,2016-07-26,3e-06
4326327,7717,2016-07-26,3e-06
7257015,760,2016-07-03,0.0
6516663,5717,2016-07-05,1e-06
6516663,3621,2016-07-29,2e-06
5214135,3939,2016-07-19,1e-06
5214135,2765,2016-07-17,1e-06
6525879,760,2016-07-06,1e-06
5484471,760,2016-07-24,0.0
7134135,760,2016-07-11,1e-06
4289463,450,2016-07-14,1e-06
6925239,7717,2016-07-10,0.0
6925239,7717,2016-07-10,0.0
6925239,7717,2016-07-10,0.0
4572087,5717,2016-07-02,0.0
6970299,5774,2016-07-24,1e-05
7237563,1300,2016-07-02,0.0
7237563,5138,2016-07-29,0.0
7237563,450,2016-07-29,1e-06
5403579,6485,2016-07-26,1e-06
4359099,760,2016-07-19,1e-06
5944251,3240,2016-07-18,4e-06
5944251,760,2016-07-18,4e-06
6214587,760,2016-07-06,0.0
5465019,1177,2016-07-30,4e-06
5465019,1177,2016-07-16,1e-05
5465019,1177,2016-07-09,1e-06
5999547,3621,2016-07-14,1e-06
5999547,760,2016-07-21,1e-06
5999547,5717,2016-07-17,0.0
6795195,3621,2016-07-04,0.0
5492667,4860,2016-07-10,0.0
4724667,760,2016-07-03,0.0
5781435,3621,2016-07-07,0.0
6868923,1300,2016-07-10,0.0
6122427,3621,2016-07-18,2e-06
5345211,3170,2016-07-16,0.0
6417339,450,2016-07-02,0.0
6689727,96,2016-07-02,1e-06
6689727,96,2016-07-13,3e-06
6689727,96,2016-07-02,1e-06
4920255,760,2016-07-19,1e-06
5718975,5113,2016-07-07,2e-06
5215167,7373,2016-07-21,3e-06
4459455,1352,2016-07-23,0.0
6394815,2436,2016-07-06,2e-06
5638083,760,2016-07-16,0.0
5638083,450,2016-07-18,1e-06
6980547,8455,2016-07-19,1e-06
5413827,760,2016-07-06,0.0
4974531,760,2016-07-12,1e-06
7333827,1300,2016-07-05,0.0
4728771,2050,2016-07-02,0.0
4808643,6485,2016-07-22,1e-06
5643207,760,2016-07-31,7.6e-05
6441927,760,2016-07-26,1e-06
6441927,4116,2016-07-02,1e-06
4611015,4053,2016-07-17,4e-06
4878279,760,2016-07-18,1e-06
6202311,760,2016-07-20,1e-06
6488007,450,2016-07-01,1e-06
6488007,760,2016-07-01,5.9e-05
4663239,6135,2016-07-11,0.00388
4414407,2709,2016-07-29,7e-06
5729223,760,2016-07-25,1e-06
7068615,760,2016-07-18,1e-06
6564807,760,2016-07-01,0.0
4485063,1300,2016-07-05,0.0
5809095,450,2016-07-27,2e-06
5809095,760,2016-07-09,0.0
6617031,6901,2016-07-25,1e-06
4294599,450,2016-07-20,2e-06
4838343,2703,2016-07-05,1e-06
5399499,760,2016-07-04,0.0
5694411,760,2016-07-27,1e-06
6222795,3597,2016-07-20,1e-06
6499275,5138,2016-07-22,1e-06
6499275,760,2016-07-26,2e-06
7297995,760,2016-07-17,0.0
4422603,431,2016-07-18,0.0
5236683,2574,2016-07-20,0.0
5236683,8366,2016-07-11,0.0
5236683,8366,2016-07-19,1e-06
5236683,8366,2016-07-21,1e-06
6831051,2050,2016-07-18,1e-06
4477899,5113,2016-07-18,7e-06
6840267,5138,2016-07-25,1e-06
6840267,450,2016-07-24,0.0
4533195,760,2016-07-27,8e-06
4818891,5717,2016-07-30,0.0
4818891,3621,2016-07-30,0.0
5665743,2277,2016-07-03,2e-06
7309263,6,2016-07-17,1e-06
7309263,6,2016-07-19,2e-06
7309263,6,2016-07-14,0.0
5496783,6481,2016-07-23,0.0
7072719,915,2016-07-22,2e-06
6298575,1469,2016-07-22,2e-06
6313935,2050,2016-07-02,2e-06
6313935,2050,2016-07-03,0.0
6313935,2050,2016-07-01,2e-06
6313935,2050,2016-07-01,1e-06
5069775,760,2016-07-23,0.0
6958035,760,2016-07-20,2e-06
4337619,2490,2016-07-20,3.7e-05
4337619,2490,2016-07-05,5e-06
4337619,2490,2016-07-09,5e-06
4337619,2490,2016-07-01,2e-06
4337619,2490,2016-07-18,3.5e-05
4337619,2490,2016-07-21,3.6e-05
4337619,2490,2016-07-06,5e-06
4337619,2490,2016-07-28,5.7e-05
4337619,2490,2016-07-27,6e-05
4337619,2490,2016-07-15,1.7e-05
4337619,2490,2016-07-30,4.7e-05
4337619,2490,2016-07-25,5.8e-05
4337619,2490,2016-07-08,5e-06
4337619,2490,2016-07-14,1.5e-05
4337619,2490,2016-07-22,4.4e-05
4337619,2490,2016-07-22,4.4e-05
4337619,2490,2016-07-11,8e-06
4337619,2490,2016-07-04,5e-06
4337619,2490,2016-07-10,7e-06
4337619,2490,2016-07-13,1.2e-05
4337619,2490,2016-07-16,1.7e-05
4337619,2490,2016-07-29,6.5e-05
4337619,2490,2016-07-26,6e-05
4337619,2490,2016-07-12,1e-05
4337619,2490,2016-07-19,3.7e-05
5418963,3477,2016-07-12,0.0
6472659,2436,2016-07-04,1e-06
7268307,1300,2016-07-10,0.0
7268307,760,2016-07-29,1e-06
7268307,5138,2016-07-10,0.0
4650963,4866,2016-07-31,3.2e-05
5962707,760,2016-07-30,0.0
4233171,2050,2016-07-12,0.0
5374935,3621,2016-07-04,0.0
5405655,760,2016-07-06,0.000263
6797271,760,2016-07-22,1e-06
7353303,760,2016-07-17,0.0
6321111,5761,2016-07-25,1e-06
5021655,5382,2016-07-26,9e-06
7159767,450,2016-07-14,1e-06
5891031,760,2016-07-21,1e-06
4846551,6227,2016-07-17,2e-05
6688731,2022,2016-07-24,0.0
6458331,1469,2016-07-18,1e-06
5972955,2436,2016-07-01,2e-06
5189595,8653,2016-07-03,0.0
5244891,5717,2016-07-20,3e-06
4467675,3621,2016-07-27,3.6e-05
4212699,2436,2016-07-23,1e-05
6332379,5717,2016-07-04,0.0
6332379,3621,2016-07-25,2e-06
6083547,760,2016-07-24,0.0
6083547,3621,2016-07-30,0.0
6363099,3447,2016-07-25,1e-06
6712287,2050,2016-07-19,1e-06
6712287,2050,2016-07-03,5e-06
6712287,2050,2016-07-03,4e-06
5984223,5717,2016-07-25,2e-06
5984223,3621,2016-07-20,1e-06
6776799,760,2016-07-26,1e-06
7053279,760,2016-07-10,0.0
4435935,5097,2016-07-09,0.0
4712415,6901,2016-07-28,1e-06
4211679,5138,2016-07-11,0.0
4211679,450,2016-07-27,2e-06
4211679,1300,2016-07-14,1e-06
7099359,760,2016-07-13,1e-06
6850527,760,2016-07-18,1e-06
7154655,760,2016-07-02,0.0
6398943,5138,2016-07-24,0.0
6398943,1300,2016-07-25,1e-06
6398943,450,2016-07-24,0.0
5090271,760,2016-07-24,0.0
7248867,2436,2016-07-05,1e-06
5156835,760,2016-07-15,1e-06
4394979,760,2016-07-28,1e-06
7282659,1300,2016-07-20,8e-06
4929507,760,2016-07-19,1e-06
4195299,450,2016-07-25,1e-06
4195299,760,2016-07-24,0.0
5792739,7717,2016-07-16,0.0
5792739,7717,2016-07-16,0.0
4754403,760,2016-07-17,0.0
4493283,760,2016-07-03,2.4e-05
4493283,450,2016-07-13,5e-06
4256739,450,2016-07-11,2e-06
4256739,5138,2016-07-28,1e-06
4344807,760,2016-07-12,1e-06
5140455,760,2016-07-13,2e-06
6212583,760,2016-07-24,1e-06
6479847,760,2016-07-05,0.0
4931559,760,2016-07-25,2e-06
5278695,450,2016-07-04,0.0
4759527,760,2016-07-14,1e-06
6882279,760,2016-07-24,0.0
6882279,1469,2016-07-02,2e-06
6135783,7717,2016-07-25,1e-06
6661095,450,2016-07-11,1e-06
7189479,760,2016-07-26,1e-06
6412263,760,2016-07-12,0.0
5103591,2199,2016-07-17,9e-06
6208491,760,2016-07-14,0.0
6994923,3621,2016-07-15,0.0
6994923,2050,2016-07-03,0.0
7019499,760,2016-07-28,1e-06
6254571,760,2016-07-06,0.0
7041003,5138,2016-07-17,0.0
6789099,760,2016-07-18,1e-06
6789099,5717,2016-07-19,3e-06
6021099,760,2016-07-21,2e-06
6570987,3447,2016-07-07,1e-06
4761579,760,2016-07-14,1e-06
5867499,760,2016-07-16,0.0
6686703,8253,2016-07-22,1e-06
6686703,2022,2016-07-07,1e-06
6686703,6362,2016-07-25,1e-06
6686703,6362,2016-07-29,1e-06
6996975,760,2016-07-10,1e-06
4911087,3775,2016-07-26,4e-06
4911087,450,2016-07-31,2e-06
6760431,2050,2016-07-14,0.0
5989359,5717,2016-07-02,0.0
6517743,450,2016-07-18,2e-06
4686831,450,2016-07-19,2e-06
4686831,760,2016-07-29,3e-06
6803439,5717,2016-07-07,0.0
6803439,2050,2016-07-05,0.0
6867951,4654,2016-07-13,1e-06
5049327,5717,2016-07-24,1e-06
7159791,6395,2016-07-01,8e-06
5107695,760,2016-07-27,2e-06
5107695,3939,2016-07-16,0.0
6419439,760,2016-07-24,0.0
6419439,450,2016-07-20,2e-06
7229427,760,2016-07-06,0.0
5134323,1300,2016-07-01,1e-06
5134323,5138,2016-07-06,0.0
4946931,3621,2016-07-28,1e-06
4946931,760,2016-07-25,1e-06
5761011,6963,2016-07-05,1e-06
6817779,6853,2016-07-24,6.3e-05
6037491,6901,2016-07-27,1e-06
6062067,5138,2016-07-12,0.0
6062067,450,2016-07-11,1e-06
6062067,1300,2016-07-11,0.0
4498419,760,2016-07-15,1e-06
4498419,450,2016-07-17,0.0
6618099,450,2016-07-25,2e-06
6618099,5138,2016-07-05,0.0
6618099,1300,2016-07-16,0.0
4927479,450,2016-07-14,0.0
6500343,5138,2016-07-24,0.0
6248439,3470,2016-07-29,0.0
5474295,760,2016-07-13,0.0
7314423,760,2016-07-11,1e-06
4988919,760,2016-07-24,0.0
5351415,6485,2016-07-20,2e-06
6681591,760,2016-07-14,0.0
5427195,1300,2016-07-28,1e-06
5427195,5138,2016-07-26,0.0
7043067,8653,2016-07-02,1e-06
7043067,8653,2016-07-12,1.3e-05
4689915,760,2016-07-25,1e-06
6788091,2705,2016-07-19,0.000101
5507067,450,2016-07-04,0.0
6047739,285,2016-07-04,0.0
6318075,7717,2016-07-28,0.000175
6318075,7717,2016-07-07,0.000181
4229115,760,2016-07-20,1e-06
6087675,7422,2016-07-27,1.8e-05
6087675,7422,2016-07-31,1.6e-05
6087675,7422,2016-07-20,6e-06
4517883,450,2016-07-15,3e-06
6877179,1300,2016-07-25,1e-06
6877179,450,2016-07-25,1e-06
6877179,5138,2016-07-25,0.0
5884923,5717,2016-07-03,0.0
6427647,450,2016-07-29,3e-06
6956031,760,2016-07-23,0.0
5389311,760,2016-07-25,1e-06
6999039,2022,2016-07-23,0.0
4642815,5717,2016-07-04,1e-06
5435391,2436,2016-07-31,1.6e-05
5453823,450,2016-07-11,1e-06
5204991,760,2016-07-13,1e-06
7069695,3504,2016-07-10,4e-06
7069695,3251,2016-07-01,0.179668
7069695,3504,2016-07-31,1e-06
4999167,5717,2016-07-16,0.0
6842367,760,2016-07-15,1e-06
6842367,2050,2016-07-01,0.0
4808703,760,2016-07-12,0.0
6664191,5152,2016-07-03,0.0
7189503,760,2016-07-27,7e-06
5904387,2436,2016-07-22,1.5e-05
7265283,1406,2016-07-15,0.0
7274499,760,2016-07-10,0.0
7274499,5138,2016-07-12,0.0
7274499,450,2016-07-22,1e-06
7274499,1300,2016-07-22,1e-06
4660227,450,2016-07-05,0.0
5710851,450,2016-07-27,1e-06
5710851,760,2016-07-26,1e-06
7283715,760,2016-07-11,1e-06
6033411,760,2016-07-20,1e-06
5523459,7717,2016-07-01,0.0
4773891,7136,2016-07-09,6e-06
7151619,5383,2016-07-26,2e-06
4273155,7006,2016-07-01,2e-06
4552707,931,2016-07-20,2.1e-05
5345283,895,2016-07-30,1e-06
4835331,760,2016-07-26,2e-06
6156291,2202,2016-07-09,0.075479
4901895,760,2016-07-24,0.0
4901895,5138,2016-07-28,0.0
7267335,3621,2016-07-17,0.0
5436423,760,2016-07-29,1e-06
4388871,760,2016-07-17,0.000303
5445639,760,2016-07-02,0.0
4689927,760,2016-07-02,0.0
6545415,1469,2016-07-29,2e-06
6545415,96,2016-07-02,4e-06
5510151,8022,2016-07-05,1e-06
7092231,3621,2016-07-13,1e-06
6840327,1853,2016-07-23,3e-06
4751367,4582,2016-07-22,9e-06
4772871,1469,2016-07-17,1e-05
6625287,760,2016-07-13,0.002069
5878791,760,2016-07-13,2e-06
5878791,3621,2016-07-24,2e-06
6932487,6936,2016-07-10,1e-06
4312071,5138,2016-07-03,0.0
4854795,5138,2016-07-11,0.0
4854795,1300,2016-07-27,2e-06
5380107,450,2016-07-05,2e-05
5380107,450,2016-07-23,7e-06
5380107,450,2016-07-05,2e-05
5125131,5179,2016-07-14,0.0
5125131,450,2016-07-23,1e-06
5125131,7354,2016-07-16,8e-06
7263243,4084,2016-07-28,1e-06
7315467,760,2016-07-10,0.0
4446219,760,2016-07-23,0.0
5502987,6485,2016-07-26,1e-06
5244939,7717,2016-07-06,2e-06
6040587,96,2016-07-18,2.7e-05
6040587,96,2016-07-03,6.2e-05
6040587,96,2016-07-14,2e-06
6040587,96,2016-07-23,0.000223
6040587,96,2016-07-01,2e-06
6040587,96,2016-07-19,0.000111
6040587,96,2016-07-22,0.000178
6040587,96,2016-07-21,0.000147
6320139,1300,2016-07-26,1e-06
6320139,450,2016-07-18,1e-06
5036043,1300,2016-07-29,1e-06
5036043,5138,2016-07-28,0.0
7143435,450,2016-07-03,0.0
7143435,5138,2016-07-03,0.0
7149579,450,2016-07-23,5.9e-05
5589003,2050,2016-07-05,0.0
5589003,5717,2016-07-04,0.0
6381579,760,2016-07-19,1e-06
4817931,3939,2016-07-30,0.0
7209999,760,2016-07-24,0.0
6426639,760,2016-07-18,1e-06
5673999,8095,2016-07-27,0.0
5673999,450,2016-07-28,3e-06
6199311,5717,2016-07-03,0.0
6724623,760,2016-07-04,0.0
5677071,1300,2016-07-25,1e-06
5677071,450,2016-07-16,0.0
6202383,760,2016-07-06,0.0
5763087,2050,2016-07-22,1e-06
5775375,760,2016-07-10,0.0
4749327,8037,2016-07-18,1e-06
4239375,7555,2016-07-30,1.2e-05
4773903,760,2016-07-01,0.0
6104079,7354,2016-07-01,3e-06
5062671,3621,2016-07-23,0.0
5062671,5717,2016-07-10,0.0
5642259,760,2016-07-23,4e-06
6434835,760,2016-07-26,4e-06
5396499,760,2016-07-15,1e-06
5924883,450,2016-07-12,2e-06
6975507,2050,2016-07-13,0.0
6720531,775,2016-07-29,2e-06
6477843,4582,2016-07-17,1e-06
6487059,450,2016-07-21,2e-06
5491731,450,2016-07-14,2e-06
5491731,760,2016-07-25,4e-06
4978707,5717,2016-07-12,1e-06
6560787,2050,2016-07-05,0.0
6824979,4260,2016-07-01,1e-06
6063123,1300,2016-07-04,3e-06
6063123,760,2016-07-22,1e-06
4247571,7717,2016-07-25,3e-06
4302867,760,2016-07-12,0.0
6707223,7422,2016-07-18,4.7e-05
6722583,450,2016-07-18,1e-06
7260183,2436,2016-07-14,0.0
4916247,2050,2016-07-01,0.0
4916247,760,2016-07-24,1e-06
5478423,760,2016-07-21,1e-06
4526103,5202,2016-07-23,3e-06
6636567,1469,2016-07-13,0.0
5865495,760,2016-07-04,0.0
5610519,450,2016-07-01,0.0
4314135,760,2016-07-06,0.0
7207959,450,2016-07-28,3e-06
6432795,7717,2016-07-25,4e-06
6432795,5138,2016-07-22,0.0
4939803,760,2016-07-23,0.0
5744667,1300,2016-07-21,1e-06
5744667,5867,2016-07-19,1e-06
5511195,3621,2016-07-20,2e-06
5560347,1065,2016-07-15,1e-06
5308443,2050,2016-07-05,4e-06
5308443,2050,2016-07-10,0.0
5308443,760,2016-07-02,0.0
5308443,2050,2016-07-05,2e-06
7298079,760,2016-07-25,1e-06
6302751,760,2016-07-12,2e-06
7184415,3621,2016-07-19,3e-06
5353503,6485,2016-07-26,2e-06
5353503,6485,2016-07-26,3e-06
7217187,5969,2016-07-01,0.0
5647395,760,2016-07-27,1e-06
5647395,2050,2016-07-01,0.0
5647395,3394,2016-07-28,1.8e-05
5398563,760,2016-07-14,1e-06
7238691,450,2016-07-10,1e-06
7241763,3673,2016-07-26,0.00071
4885539,2436,2016-07-29,2.8e-05
7051299,760,2016-07-12,1e-06
5822499,760,2016-07-30,1e-06
4784163,1300,2016-07-01,0.0
5837859,7374,2016-07-22,1e-06
6955047,775,2016-07-16,6.3e-05
6466599,450,2016-07-17,0.0
6491175,2361,2016-07-29,5e-06
6500391,5717,2016-07-13,2e-06
6242343,6362,2016-07-18,1e-06
7326759,760,2016-07-06,1e-06
6285351,6106,2016-07-05,0.001971
5237799,5717,2016-07-29,1e-06
5766183,3939,2016-07-24,2e-06
7354407,3621,2016-07-29,3e-06
7354407,760,2016-07-15,1e-06
4773927,3621,2016-07-24,1e-06
4512807,1715,2016-07-18,1e-06
4512807,1715,2016-07-18,1e-06
6091815,6485,2016-07-26,0.000135
4820007,5413,2016-07-17,0.0
4820007,5413,2016-07-25,9e-06
4826151,2436,2016-07-03,1e-06
7194663,760,2016-07-10,0.0
7194663,1469,2016-07-26,1e-06
6939687,2050,2016-07-25,1e-06
6939687,760,2016-07-24,0.0
5414955,1601,2016-07-02,0.0
4917291,3621,2016-07-14,1e-06
4917291,5717,2016-07-14,3e-06
4656171,2050,2016-07-13,1e-06
4656171,760,2016-07-26,2e-06
6781995,760,2016-07-26,2e-06
6308907,760,2016-07-05,2.6e-05
4493355,3621,2016-07-20,1e-06
5547051,450,2016-07-16,0.0
5547051,760,2016-07-26,1e-06
7126059,760,2016-07-06,1e-06
5623851,2436,2016-07-20,1e-05
5373999,96,2016-07-03,0.000689
5373999,96,2016-07-14,0.001931
6175791,576,2016-07-23,1e-06
6175791,576,2016-07-23,3e-06
6974511,2050,2016-07-01,4e-06
4916271,2050,2016-07-18,1e-06
4916271,760,2016-07-03,0.0
6501423,760,2016-07-18,1e-06
6793263,760,2016-07-03,0.0
6793263,450,2016-07-03,0.0
6012975,450,2016-07-25,6e-06
4194351,760,2016-07-26,1e-06
4513839,1837,2016-07-11,0.0
5334063,2436,2016-07-24,2e-06
6919215,760,2016-07-05,0.0
7192623,450,2016-07-11,3e-06
6162483,760,2016-07-19,1e-06
5379123,1300,2016-07-07,0.0
4340787,4676,2016-07-07,0.0
4340787,4676,2016-07-20,4e-06
4340787,4676,2016-07-14,2e-06
5403699,760,2016-07-22,2e-06
4405299,3353,2016-07-27,0.0
6515763,1469,2016-07-06,3.8e-05
5495859,5138,2016-07-02,0.0
5280819,3621,2016-07-21,3e-06
5280819,2050,2016-07-15,0.0
5280819,5717,2016-07-21,2e-06
6601779,760,2016-07-23,0.0
6601779,450,2016-07-27,2e-06
5031987,5717,2016-07-05,5e-06
4522035,450,2016-07-05,0.0
4522035,4953,2016-07-11,2e-06
4522035,760,2016-07-01,0.0
6365235,3218,2016-07-16,1e-06
4537395,7717,2016-07-19,2e-06
4537395,7717,2016-07-20,2e-05
5639223,760,2016-07-25,1e-06
5654583,2473,2016-07-19,1e-06
5147703,1300,2016-07-12,0.0
4653111,1469,2016-07-25,1e-06
7033911,1300,2016-07-05,0.0
4238391,8510,2016-07-25,1e-06
4238391,8510,2016-07-08,1e-06
5037111,450,2016-07-03,0.0
6407223,2813,2016-07-17,1e-06
6407223,2813,2016-07-09,0.0
5630007,6025,2016-07-01,1e-06
6452283,7717,2016-07-29,2e-06
6483003,5138,2016-07-03,0.0
6483003,1300,2016-07-09,0.0
6483003,450,2016-07-03,0.0
6483003,2692,2016-07-08,1e-06
5201979,760,2016-07-31,0.0
6513723,7354,2016-07-07,3e-06
7054395,450,2016-07-01,0.0
7054395,5717,2016-07-04,1e-06
5278779,450,2016-07-19,1e-06
5278779,760,2016-07-23,0.0
6360123,1469,2016-07-12,0.0
5847099,760,2016-07-18,3e-06
6910011,2050,2016-07-13,0.0
6651963,3621,2016-07-25,2e-06
4833339,760,2016-07-16,0.0
6940731,760,2016-07-24,0.0
5646399,2224,2016-07-21,0.090058
4654143,760,2016-07-25,3e-06
7016511,7374,2016-07-07,0.0
6764607,450,2016-07-28,1e-06
